Composition (A.M.%);S-to-L Ratio (%);Comma gap (µm);Viscosity (Pas);Mass Loading (mg cm-2) ;Porosity (%);
94;62,9772781256797;200;4,67;23,8559437276183;48,4055282168776;
94;62,9772781256797;200;4,67;23,2894624280607;49,1915467343136;
94;62,9772781256797;200;4,67;23,6435132402842;48,4191470191162;
94;62,9772781256797;200;4,67;23,1478421031713;49,056359800871;
94;62,9772781256797;200;4,67;22,8646014533926;47,8448815608527;
94;62,9772781256797;400;7,4;41,7709148261266;49,724149589397;
94;62,9772781256797;400;7,4;40,7795725519008;49,9053244583625;
94;62,9772781256797;400;7,4;40,4255217396773;49,5979513677209;
94;62,9772781256797;400;7,4;42,6206367754629;49,1902072703006;
94;62,9772781256797;400;7,4;40,0714709274538;49,8394351517496;
94;62,9772781256797;400;7,4;41,7001046636819;49,517994915831;
94;62,9772781256797;400;7,4;40,8503827143455;49,7196052272593;
94;62,9772781256797;400;7,4;42,3373961256841;49,3589861563223;
95;69,9582433633939;100;4,86;14,0917562676044;48,4472977610684;
95;69,9582433633939;100;4,86;14,0917562676044;49,2087852387484;
95;69,9582433633939;100;4,86;14,8074371344203;48,1606837094935;
95;69,9582433633939;100;4,86;14,5211647876939;47,6610590398275;
95;69,9582433633939;100;4,86;14,3780286143308;47,4000107678956;
95;69,9582433633939;100;4,86;14,5211647876939;48,4229067976175;
95;69,9582433633939;100;4,86;14,3780286143308;48,9313059420471;
95;69,9582433633939;100;4,86;14,8790052211019;48,9358107445927;
95;69,9582433633939;200;7,56;27,4034203903795;46,377079286192;
95;69,9582433633939;200;7,56;28,4769416906033;46,8344998303044;
95;69,9582433633939;200;7,56;27,9759650838322;46,5427854510484;
95;69,9582433633939;200;7,56;28,6916459506481;46,4336541391532;
95;69,9582433633939;200;7,56;28,190669343877;46,9631701639585;
95;69,9582433633939;200;7,56;28,2622374305586;46,4153819708955;
95;69,9582433633939;200;7,56;28,190669343877;46,9631701639585;
95;69,9582433633939;200;7,56;28,3338055172401;46,6938793295536;
95;69,9582433633939;300;9,61;39,8562674729756;47,3447262623004;
95;69,9582433633939;300;9,61;39,0690185194781;46,9486341534202;
95;69,9582433633939;300;9,61;40,2141079063835;46,2903852632244;
95;69,9582433633939;300;9,61;39,0690185194781;46,0479318470267;
95;69,9582433633939;300;9,61;38,8543142594334;45,7301665094624;
95;69,9582433633939;300;9,61;42,1464462467864;46,0709942374928;
95;69,9582433633939;300;9,61;39,9278355596572;45,4790566873852;
95;69,9582433633939;300;9,61;40,5003802531099;45,908042392701;
95;69,9582433633939;400;11,18;51,736569862119;46,6650958140891;
95;69,9582433633939;400;11,18;51,5218656020742;45,7402620242916;
95;69,9582433633939;400;11,18;51,0924570819847;46,1924893167687;
95;69,9582433633939;400;11,18;51,5934336887558;47,2582957704952;
95;69,9582433633939;400;11,18;51,8797060354822;46,7425374756945;
95;69,9582433633939;400;11,18;51,5218656020742;47,0207278172287;
95;69,9582433633939;400;11,18;51,0924570819847;46,8802717285697;
95;69,9582433633939;400;11,18;51,8081379488006;46,5913167240546;
92,7;58,0015375117542;100;2,89;11,1665978479025;47,2435570237968;
92,7;58,0015375117542;100;2,89;11,0967629645511;48,1423138835809;
92,7;58,0015375117542;100;2,89;11,0269280811996;48,8387315318199;
92,7;58,0015375117542;100;2,89;11,376102497957;47,7811794586264;
92,7;58,0015375117542;100;2,89;11,4459373813085;48,2872904713344;
92,7;58,0015375117542;100;2,89;11,51577226466;47,5129740105818;
92,7;58,0015375117542;100;2,89;11,376102497957;49,0481872360601;
92,7;58,0015375117542;100;2,89;11,5856071480115;48,1098481428015;
92,7;58,0015375117542;200;4,62;20,1054629168927;48,9100966910345;
92,7;58,0015375117542;200;4,62;20,2451326835957;48,7567292493392;
92,7;58,0015375117542;200;4,62;20,2451326835957;48,5551824617259;
92,7;58,0015375117542;200;4,62;20,2451326835957;48,4029788595417;
92,7;58,0015375117542;200;4,62;20,1054629168927;49,1102530213341;
92,7;58,0015375117542;200;4,62;20,0356280335412;48,3769114859277;
92,7;58,0015375117542;200;4,62;19,8959582668382;48,8896520791176;
92,7;58,0015375117542;200;4,62;20,3848024502986;48,2002682324174;
92,7;58,0015375117542;300;6;28,6253186857739;48,5203578922531;
92,7;58,0015375117542;300;6;27,8571349689076;48,8336652685181;
92,7;58,0015375117542;300;6;28,0666396189621;48,8126643443859;
92,7;58,0015375117542;300;6;27,7174652022046;49,0902024193403;
92,7;58,0015375117542;300;6;27,7873000855561;48,5965933560547;
92,7;58,0015375117542;300;6;27,5777954355017;48,6903258280912;
92,7;58,0015375117542;300;6;28,1364745023135;49,2936342331879;
92,7;58,0015375117542;300;6;28,206309385665;49,2739022997829;
92,7;58,0015375117542;400;7,2;37,0055046879522;48,2224623815701;
92,7;58,0015375117542;400;7,2;35,2596326041651;49,573179390617;
92,7;58,0015375117542;400;7,2;36,5864953878433;49,3571137291807;
92,7;58,0015375117542;400;7,2;35,9579814376799;50,2271003228768;
92,7;58,0015375117542;400;7,2;36,1674860877344;49,119528930866;
92,7;58,0015375117542;400;7,2;35,678641904274;49,2547561063427;
92,7;58,0015375117542;400;7,2;35,4691372542195;50,1019670669759;
92,7;58,0015375117542;400;7,2;35,399302370868;50,469836160064;
96;66,9064748201439;100;2,14;14,9628555899775;51,020008691497;
96;66,9064748201439;100;2,14;15,4690904335244;50,0499507662302;
96;66,9064748201439;100;2,14;15,3967711701605;50,215921701667;
96;66,9064748201439;100;2,14;15,1074941167052;50,4784256243634;
96;66,9064748201439;100;2,14;15,0351748533414;50,5793393107778;
96;66,9064748201439;100;2,14;15,3967711701605;50,283471333008;
96;66,9064748201439;100;2,14;15,4690904335244;50,1851335787709;
96;66,9064748201439;100;2,14;15,4690904335244;50,0499507662302;
96;66,9064748201439;200;2,94;26,9678533083742;49,2264027990425;
96;66,9064748201439;200;2,94;27,4017688885572;49,3314259453755;
96;66,9064748201439;200;2,94;26,9678533083742;48,9436540477245;
96;66,9064748201439;200;2,94;26,4616184648273;48,7607044279872;
96;66,9064748201439;200;2,94;26,9678533083742;48,9436540477245;
96;66,9064748201439;200;2,94;27,1848110984657;49,139826387456;
96;66,9064748201439;200;2,94;26,606256991555;48,9788045338967;
96;66,9064748201439;200;2,94;26,4616184648273;49,0096402769201;
96;66,9064748201439;300;3,49;37,3095079694026;49,176420769726;
96;66,9064748201439;300;3,49;38,1773391297687;48,900984922457;
96;66,9064748201439;300;3,49;37,7434235495857;49,1672773845048;
96;66,9064748201439;300;3,49;36,9479116525835;49,4374527735983;
96;66,9064748201439;300;3,49;38,1050198664048;48,8827823279841;
96;66,9064748201439;300;3,49;37,6711042862218;48,9759156494793;
96;66,9064748201439;300;3,49;37,8880620763133;48,9435842712285;
96;66,9064748201439;300;3,49;37,6711042862218;48,8886452657555;
96;66,9064748201439;400;3,96;47,7958011571588;49,1533445310696;
96;66,9064748201439;400;3,96;46,4217351532459;50,3933633644329;
96;66,9064748201439;400;3,96;44,2521572523308;49,2966586153341;
96;66,9064748201439;400;3,96;52,7135110658996;50,9397399262287;
96;66,9064748201439;400;3,96;49,2421864244355;49,2041346171209;
96;66,9064748201439;400;3,96;43,6012838820563;49,8007265909464;
96;66,9064748201439;400;3,96;48,2297167373418;50,2485495317344;
96;66,9064748201439;400;3,96;45,9878195730629;49,4963766307722;
92,7;59,9860821155184;100;3,89;11,2373441558258;50,8711189503114;
92,7;59,9860821155184;100;3,89;11,5167063473939;50,1557995208032;
92,7;59,9860821155184;100;3,89;11,4468657995019;51,2742455689426;
92,7;59,9860821155184;100;3,89;11,4468657995019;50,4580687778026;
92,7;59,9860821155184;100;3,89;11,5167063473939;50,9769560361112;
92,7;59,9860821155184;100;3,89;11,7960685389619;49,7877979047858;
92,7;59,9860821155184;100;3,89;11,1675036079338;50,8437581704645;
92,7;59,9860821155184;100;3,89;11,5865468952859;50,3525001119252;
92,7;59,9860821155184;200;6;20,5261370254643;49,4898571663111;
92,7;59,9860821155184;200;6;20,6658181212483;48,5086215349754;
92,7;59,9860821155184;200;6;20,5261370254643;49,3451289633493;
92,7;59,9860821155184;200;6;20,6658181212483;49,0004207562268;
92,7;59,9860821155184;200;6;20,8054992170323;48,6557125491043;
92,7;59,9860821155184;200;6;20,6658181212483;49,0004207562268;
92,7;59,9860821155184;200;6;20,8753397649244;48,7282094035015;
92,7;59,9860821155184;200;6;20,8054992170323;48,6557125491043;
92,7;59,9860821155184;300;7,97;29,5355677035347;49,021835494545;
92,7;59,9860821155184;300;7,97;29,8149298951027;48,1935902821919;
92,7;59,9860821155184;300;7,97;29,1165244161826;48,0085806592299;
92,7;59,9860821155184;300;7,97;29,3958866077506;48,2253559837704;
92,7;59,9860821155184;300;7,97;29,1165244161826;48,0085806592299;
92,7;59,9860821155184;300;7,97;28,9768433203985;47,8979302065156;
92,7;59,9860821155184;300;7,97;30,1641326345628;47,936937219423;
92,7;59,9860821155184;300;7,97;29,8149298951027;47,8428359848472;
92,7;59,9860821155184;400;9,74;37,0783468758727;50,2836404364516;
92,7;59,9860821155184;400;9,74;37,3577090674408;50,9276848679856;
92,7;59,9860821155184;400;9,74;38,6148389294971;49,0951891324553;
92,7;59,9860821155184;400;9,74;38,195795642145;49,8267916513392;
92,7;59,9860821155184;400;9,74;43,7131989256144;41,3873244474949;
92,7;59,9860821155184;400;9,74;38,335476737929;49,6433094485648;
92,7;59,9860821155184;400;9,74;37,0085063279807;50,6334692139757;
92,7;59,9860821155184;400;9,74;36,8688252321966;49,7827830049173;
92,7;55,0059832469087;100;2,17;9,70072564284093;53,3229175852653;
92,7;55,0059832469087;100;2,17;9,56104636792601;53,1220539144792;
92,7;55,0059832469087;100;2,17;9,56104636792601;53,8230325475337;
92,7;55,0059832469087;100;2,17;9,28168781809618;56,4739632526619;
92,7;55,0059832469087;100;2,17;9,77056528029838;53,8463416973783;
92,7;55,0059832469087;100;2,17;9,84040491775584;53,431302332682;
92,7;55,0059832469087;100;2,17;9,70072564284093;55,0795819772177;
92,7;55,0059832469087;100;2,17;9,49120673046855;54,3310619138773;
92,7;55,0059832469087;200;3,32;17,8719632253635;51,2363675492785;
92,7;55,0059832469087;200;3,32;17,5926046755337;52,6486160504718;
92,7;55,0059832469087;200;3,32;17,8719632253635;51,4414722073257;
92,7;55,0059832469087;200;3,32;17,7322839504486;51,9220941645434;
92,7;55,0059832469087;200;3,32;17,8719632253635;51,6448587111694;
92,7;55,0059832469087;200;3,32;17,8719632253635;51,7459143878441;
92,7;55,0059832469087;200;3,32;17,5227650380762;52,1891544279562;
92,7;55,0059832469087;200;3,32;18,2910010501083;52,1155958057117;
92,7;55,0059832469087;300;4,39;25,2749647958541;52,2255373650936;
92,7;55,0059832469087;300;4,39;25,6940026205988;52,7470196221735;
92,7;55,0059832469087;300;4,39;25,5543233456839;53,0707023729899;
92,7;55,0059832469087;300;4,39;25,414644070769;52,3103804709077;
92,7;55,0059832469087;300;4,39;25,6241629831414;52,942445205384;
92,7;55,0059832469087;300;4,39;25,8336818955137;52,8924819333173;
92,7;55,0059832469087;300;4,39;25,2051251583966;53,0445331023104;
92,7;55,0059832469087;300;4,39;25,3448044333115;52,7843199302534;
92,7;55,0059832469087;400;5,35;33,0970041910894;52,6735097277643;
92,7;55,0059832469087;400;5,35;33,5160420158341;52,5989518714509;
92,7;55,0059832469087;400;5,35;32,8176456412596;52,5477691199531;
92,7;55,0059832469087;400;5,35;33,2366834660043;52,7353419969328;
92,7;55,0059832469087;400;5,35;33,4462023783767;52,6458865227191;
92,7;55,0059832469087;400;5,35;33,1668438285468;52,5998751345401;
92,7;55,0059832469087;400;5,35;33,8652402031214;52,8788346230657;
92,7;55,0059832469087;400;5,35;33,9350798405789;53,0345677880083;
94;67,6945668135096;100;5,46;15,0072103650211;50,2152754944963;
94;67,6945668135096;100;5,46;14,7239218258041;50,8945468276266;
94;67,6945668135096;100;5,46;14,7239218258041;50,4985351084946;
94;67,6945668135096;100;5,46;14,7947439606083;49,3065233167843;
94;67,6945668135096;100;5,46;14,7239218258041;49,892394722068;
94;67,6945668135096;100;5,46;14,7239218258041;50,2981243194602;
94;67,6945668135096;100;5,46;14,9363882302168;49,8516319762653;
94;67,6945668135096;100;5,46;14,9363882302168;49,7166430986779;
94;67,6945668135096;200;8,59;25,2764199116377;48,3884435102628;
94;67,6945668135096;200;8,59;25,5597084508547;49,4602773930452;
94;67,6945668135096;200;8,59;25,4180641812462;48,5194713369531;
94;67,6945668135096;200;8,59;26,4095740685057;48,1487234761326;
94;67,6945668135096;200;8,59;25,4888863160504;48,7906819290519;
94;67,6945668135096;200;8,59;25,3472420464419;48,24383281682;
94;67,6945668135096;200;8,59;25,8429969900717;48,4929549835318;
94;67,6945668135096;200;8,59;25,9846412596802;48,6200492532787;
94;67,6945668135096;300;11,16;36,4663172107095;48,3209312091881;
94;67,6945668135096;300;11,16;36,8912500195351;48,39124999296;
94;67,6945668135096;300;11,16;36,2538508062968;48,6220327946852;
94;67,6945668135096;300;11,16;36,1122065366883;48,4135831419499;
94;67,6945668135096;300;11,16;37,3870049631648;48,190314842737;
94;67,6945668135096;300;11,16;36,6787836151223;48,2543707195796;
94;67,6945668135096;300;11,16;36,5371393455138;49,0859584873257;
94;67,6945668135096;300;11,16;36,3954950759053;48,4212984043538;
94;67,6945668135096;400;13,19;47,3021038357602;50,3911045558487;
94;67,6945668135096;400;13,19;48,0103251838027;48,7894683884968;
94;67,6945668135096;400;13,19;47,1604595661517;48,3750899626408;
94;67,6945668135096;400;13,19;46,9479931617389;48,6076695243048;
94;67,6945668135096;400;13,19;47,8686809141942;48,6118453089956;
94;67,6945668135096;400;13,19;44,8233291176113;49,8357797973421;
94;67,6945668135096;400;13,19;47,5853923749772;48,3619054090367;
94;67,6945668135096;400;13,19;47,0188152965432;48,3719827759302;
95;70,9969788519637;100;5,83;17,7427349287556;46,2919506616832;
95;70,9969788519637;100;5,83;17,5280184915379;46,3427565246401;
95;70,9969788519637;100;5,83;17,1701577628417;46,1546077268732;
95;70,9969788519637;100;5,83;17,4564463457986;46,5618551096763;
95;70,9969788519637;100;5,83;17,1701577628417;47,1731208215729;
95;70,9969788519637;100;5,83;17,0985856171025;46,240858741986;
95;70,9969788519637;100;5,83;17,1701577628417;46,0853086377186;
95;70,9969788519637;100;5,83;17,5280184915379;47,6562753367664;
95;70,9969788519637;200;9,08;29,9815718501642;47,2229605876559;
95;70,9969788519637;200;9,08;30,3394325788603;45,8507063007476;
95;70,9969788519637;200;9,08;29,1942782470326;48,6458981034631;
95;70,9969788519637;200;9,08;30,6972933075565;45,6098821000383;
95;70,9969788519637;200;9,08;30,6972933075565;46,3885523634594;
95;70,9969788519637;200;9,08;30,554149016078;46,2538217709448;
95;70,9969788519637;200;9,08;30,3394325788603;45,8507063007476;
95;70,9969788519637;200;9,08;31,0551540362527;46,149040362746;
95;70,9969788519637;300;11,47;41,7194037513982;46,6245860102687;
95;70,9969788519637;300;11,47;42,0056923343551;46,4268683912635;
95;70,9969788519637;300;11,47;42,4351252087905;45,7088986884342;
95;70,9969788519637;300;11,47;42,6498416460082;46,8283112325103;
95;70,9969788519637;300;11,47;42,7214137917474;45,5993650885954;
95;70,9969788519637;300;11,47;43,508707394879;46,3062955056836;
95;70,9969788519637;300;11,47;42,6498416460082;45,7188341585929;
95;70,9969788519637;300;11,47;42,0056923343551;46,5386537467329;
95;70,9969788519637;400;13,29;49,5923397827137;49,9398893551761;
95;70,9969788519637;400;13,29;54,4592456929815;48,2393633256097;
95;70,9969788519637;400;13,29;54,0298128185461;47,4184982411181;
95;70,9969788519637;400;13,29;53,1709470696753;46,3275274959739;
95;70,9969788519637;400;13,29;54,0298128185461;46,565940450135;
95;70,9969788519637;400;13,29;53,6719520898499;45,8217968356856;
95;70,9969788519637;400;13,29;54,6023899844599;46,2176836949101;
95;70,9969788519637;400;13,29;53,8150963813284;47,8355342897515;
